ticket_id,company_id,severidad,categoria,tiempo_resolucion_horas,escalado
47652,2283,Baja,Seguridad,41,0
47653,2283,Baja,Configuración,22,0
47654,2283,Media,Equipamiento,43,0
47655,2283,Media,Configuración,37,0
47656,2283,Alta,Latencia,24,0
47657,2283,Baja,Seguridad,34,0
47658,2283,Baja,Seguridad,10,0
47659,2283,Baja,Latencia,33,0
47660,2283,Baja,Conectividad,44,0
47661,2283,Baja,Conectividad,3,0
47662,2283,Media,Configuración,40,1
47663,2283,Critica,Facturación,27,0
47664,2283,Alta,Conectividad,7,0
47665,2283,Alta,Equipamiento,12,0
47666,2283,Media,Facturación,29,1
47667,2283,Baja,Conectividad,8,0
47668,2283,Media,Facturación,9,0
47669,2283,Baja,Conectividad,18,0
47670,2283,Baja,Facturación,3,0
47671,2283,Baja,Conectividad,20,0
47672,2283,Media,Latencia,18,0
47673,2284,Alta,Configuración,33,0
47674,2284,Baja,Conectividad,22,0
47675,2284,Baja,Configuración,8,0
47676,2284,Critica,Latencia,10,0
47677,2284,Media,Conectividad,17,1
47678,2284,Media,Equipamiento,14,0
47679,2284,Baja,Latencia,41,0
47680,2284,Baja,Configuración,41,0
47681,2284,Baja,Equipamiento,14,0
47682,2284,Baja,Latencia,13,0
47683,2284,Media,Conectividad,45,0
47684,2284,Media,Conectividad,30,0
47685,2284,Baja,Conectividad,22,0
47686,2284,Media,Seguridad,46,0
47687,2284,Media,Configuración,25,1
47688,2285,Media,Configuración,45,0
47689,2285,Media,Seguridad,22,0
47690,2285,Critica,Configuración,35,0
47691,2285,Baja,Seguridad,29,0
47692,2285,Baja,Configuración,13,0
47693,2286,Media,Conectividad,47,0
47694,2286,Media,Seguridad,27,0
47695,2286,Baja,Facturación,20,0
47696,2286,Baja,Latencia,32,0
47697,2286,Baja,Latencia,25,0
47698,2286,Alta,Latencia,47,0
47699,2286,Baja,Equipamiento,7,0
47700,2286,Baja,Latencia,25,1
47701,2286,Media,Facturación,11,0
47702,2286,Baja,Latencia,28,0
47703,2286,Media,Facturación,18,0
47704,2286,Media,Seguridad,30,0
47705,2286,Media,Latencia,21,0
47706,2286,Media,Equipamiento,7,0
47707,2286,Baja,Equipamiento,9,0
47708,2286,Alta,Latencia,44,0
47709,2286,Media,Facturación,17,0
47710,2286,Baja,Seguridad,2,0
47711,2286,Alta,Facturación,40,0
47712,2287,Alta,Latencia,31,0
47713,2287,Media,Configuración,10,0
47714,2287,Baja,Configuración,19,0
47715,2287,Baja,Seguridad,26,0
47716,2287,Baja,Latencia,46,0
47717,2287,Media,Seguridad,30,0
47718,2287,Baja,Latencia,8,0
47719,2287,Baja,Seguridad,10,0
47720,2287,Media,Latencia,27,0
47721,2287,Baja,Equipamiento,43,0
47722,2287,Baja,Equipamiento,41,0
47723,2287,Media,Latencia,37,0
47724,2287,Baja,Configuración,24,0
47725,2287,Media,Configuración,22,0
47726,2287,Baja,Configuración,22,0
47727,2287,Media,Configuración,39,0
47728,2287,Media,Seguridad,15,0
47729,2287,Media,Latencia,19,0
47730,2287,Media,Equipamiento,40,0
47731,2287,Baja,Latencia,39,0
47732,2288,Media,Facturación,4,0
47733,2288,Baja,Latencia,42,0
47734,2288,Baja,Configuración,33,1
47735,2288,Baja,Configuración,12,0
47736,2288,Baja,Seguridad,45,0
47737,2288,Media,Conectividad,18,0
47738,2289,Media,Equipamiento,40,0
47739,2289,Baja,Equipamiento,37,0
47740,2289,Baja,Equipamiento,3,0
47741,2289,Media,Equipamiento,41,0
47742,2289,Baja,Equipamiento,14,0
47743,2289,Baja,Seguridad,42,0
47744,2289,Baja,Seguridad,32,0
47745,2289,Baja,Latencia,29,0
47746,2289,Baja,Conectividad,41,0
47747,2289,Baja,Configuración,14,0
47748,2289,Baja,Latencia,9,0
47749,2289,Baja,Facturación,18,0
47750,2289,Media,Equipamiento,44,0
47751,2289,Baja,Facturación,7,0
47752,2289,Baja,Facturación,32,0
47753,2289,Alta,Latencia,34,0
47754,2289,Baja,Seguridad,11,0
47755,2290,Alta,Seguridad,161,0
47756,2290,Critica,Configuración,238,1
47757,2290,Media,Conectividad,164,1
47758,2290,Media,Configuración,203,0
47759,2290,Baja,Facturación,156,0
47760,2290,Media,Equipamiento,217,0
47761,2290,Critica,Seguridad,117,1
47762,2290,Alta,Latencia,54,1
47763,2290,Alta,Facturación,119,1
47764,2290,Media,Configuración,78,1
47765,2290,Media,Facturación,113,1
47766,2290,Baja,Facturación,110,1
47767,2290,Alta,Configuración,150,1
47768,2290,Baja,Facturación,52,1
47769,2290,Critica,Seguridad,222,0
47770,2290,Alta,Seguridad,67,1
47771,2290,Media,Conectividad,144,0
47772,2290,Alta,Conectividad,117,0
47773,2290,Critica,Configuración,100,0
47774,2290,Alta,Equipamiento,122,1
47775,2290,Media,Facturación,121,1
47776,2290,Media,Facturación,145,1
47777,2290,Media,Facturación,124,1
47778,2290,Media,Conectividad,36,1
47779,2290,Critica,Conectividad,171,1
47780,2290,Alta,Conectividad,172,1
47781,2290,Critica,Configuración,223,1
47782,2290,Critica,Seguridad,151,1
47783,2290,Alta,Seguridad,75,0
47784,2290,Alta,Facturación,100,1
47785,2290,Baja,Configuración,164,0
47786,2290,Critica,Seguridad,160,1
47787,2290,Alta,Latencia,172,1
47788,2290,Baja,Configuración,141,0
47789,2290,Baja,Facturación,82,1
47790,2290,Baja,Latencia,48,1
47791,2290,Alta,Configuración,140,1
47792,2290,Media,Latencia,210,0
47793,2290,Media,Conectividad,29,1
47794,2290,Alta,Equipamiento,135,1
47795,2290,Alta,Equipamiento,187,1
47796,2290,Alta,Equipamiento,170,1
47797,2290,Baja,Conectividad,110,1
47798,2290,Media,Configuración,64,1
47799,2290,Alta,Latencia,47,1
47800,2290,Critica,Configuración,70,1
47801,2290,Media,Latencia,128,0
47802,2290,Critica,Latencia,127,1
47803,2290,Alta,Latencia,32,1
47804,2290,Alta,Conectividad,127,1
47805,2290,Alta,Configuración,161,1
47806,2290,Critica,Latencia,234,1
47807,2290,Critica,Configuración,214,1
47808,2290,Critica,Conectividad,228,0
47809,2290,Media,Facturación,160,1
47810,2290,Critica,Equipamiento,61,1
47811,2290,Media,Facturación,145,1
47812,2290,Critica,Facturación,101,1
47813,2290,Alta,Latencia,72,0
47814,2290,Alta,Seguridad,99,1
47815,2290,Alta,Configuración,221,1
47816,2290,Media,Equipamiento,105,1
47817,2290,Media,Facturación,229,1
47818,2290,Critica,Conectividad,188,1
47819,2290,Alta,Seguridad,220,0
47820,2290,Media,Conectividad,185,1
47821,2290,Media,Latencia,74,1
47822,2290,Media,Configuración,67,1
47823,2290,Critica,Latencia,132,1
47824,2291,Media,Seguridad,3,0
47825,2291,Baja,Equipamiento,1,0
47826,2291,Baja,Configuración,36,0
47827,2291,Media,Configuración,40,0
47828,2291,Baja,Configuración,19,0
47829,2291,Baja,Conectividad,36,0
47830,2291,Baja,Conectividad,3,0
47831,2291,Baja,Seguridad,37,1
47832,2291,Media,Facturación,37,0
47833,2291,Media,Latencia,26,0
47834,2291,Media,Conectividad,41,1
47835,2291,Media,Facturación,35,0
47836,2291,Baja,Latencia,27,0
47837,2291,Media,Seguridad,41,0
47838,2291,Alta,Conectividad,27,0
47839,2291,Baja,Latencia,17,0
47840,2291,Baja,Latencia,18,0
47841,2291,Baja,Facturación,41,0
47842,2291,Media,Configuración,32,0
47843,2291,Baja,Seguridad,39,0
47844,2291,Media,Latencia,30,0
47845,2292,Media,Equipamiento,39,0
47846,2292,Baja,Latencia,4,0
47847,2292,Baja,Facturación,3,0
47848,2292,Media,Equipamiento,13,0
47849,2292,Baja,Latencia,7,0
47850,2292,Baja,Configuración,13,0
47851,2292,Media,Equipamiento,36,0
47852,2292,Baja,Equipamiento,41,0
47853,2292,Baja,Equipamiento,4,0
47854,2292,Media,Facturación,42,0
47855,2292,Baja,Latencia,29,0
47856,2292,Media,Latencia,6,0
47857,2292,Media,Conectividad,5,0
47858,2292,Baja,Equipamiento,30,0
47859,2292,Media,Seguridad,45,0
47860,2292,Media,Seguridad,12,0
47861,2292,Baja,Configuración,14,0
47862,2292,Media,Equipamiento,42,0
47863,2292,Alta,Facturación,32,0
47864,2292,Media,Latencia,9,0
47865,2292,Media,Facturación,2,0
47866,2292,Media,Equipamiento,4,0
47867,2292,Critica,Facturación,43,0
47868,2293,Media,Facturación,17,1
47869,2293,Baja,Latencia,17,0
47870,2293,Baja,Configuración,43,0
47871,2293,Media,Configuración,1,0
47872,2293,Baja,Equipamiento,31,0
47873,2293,Media,Conectividad,17,0
47874,2293,Baja,Latencia,21,0
47875,2293,Baja,Equipamiento,47,0
47876,2293,Baja,Equipamiento,33,0
47877,2293,Baja,Seguridad,21,0
47878,2293,Alta,Configuración,10,0
47879,2293,Alta,Seguridad,35,0
47880,2293,Baja,Seguridad,42,0
47881,2293,Baja,Seguridad,32,0
47882,2294,Baja,Latencia,4,0
47883,2294,Media,Configuración,31,0
47884,2294,Media,Conectividad,9,0
47885,2294,Media,Conectividad,45,0
47886,2294,Baja,Facturación,14,0
47887,2294,Media,Latencia,37,0
47888,2294,Baja,Conectividad,44,0
47889,2294,Baja,Facturación,19,0
47890,2294,Baja,Configuración,13,0
47891,2294,Baja,Equipamiento,19,0
47892,2294,Baja,Facturación,22,0
47893,2295,Baja,Seguridad,10,0
47894,2295,Media,Equipamiento,41,0
47895,2295,Media,Latencia,9,0
47896,2295,Media,Seguridad,37,0
47897,2295,Baja,Latencia,16,0
47898,2295,Media,Configuración,12,0
47899,2295,Alta,Seguridad,39,0
47900,2295,Baja,Equipamiento,35,0
47901,2295,Media,Conectividad,47,0
47902,2295,Media,Conectividad,25,0
47903,2295,Baja,Equipamiento,23,0
47904,2295,Media,Configuración,12,0
47905,2295,Baja,Seguridad,13,0
47906,2295,Media,Seguridad,5,0
47907,2295,Baja,Conectividad,11,0
47908,2295,Baja,Conectividad,3,0
47909,2296,Baja,Configuración,219,1
47910,2296,Critica,Conectividad,129,1
47911,2296,Alta,Facturación,235,1
47912,2296,Alta,Conectividad,158,1
47913,2296,Media,Facturación,64,1
47914,2296,Alta,Equipamiento,90,1
47915,2296,Alta,Equipamiento,52,1
47916,2296,Media,Latencia,101,1
47917,2296,Alta,Equipamiento,50,1
47918,2296,Media,Configuración,153,1
47919,2296,Critica,Equipamiento,199,0
47920,2296,Alta,Seguridad,209,1
47921,2296,Media,Seguridad,53,1
47922,2296,Critica,Latencia,33,1
47923,2296,Alta,Equipamiento,134,1
47924,2296,Critica,Latencia,198,0
47925,2296,Critica,Conectividad,140,1
47926,2296,Critica,Equipamiento,220,1
47927,2296,Baja,Facturación,230,1
47928,2296,Critica,Facturación,61,1
47929,2296,Media,Facturación,58,1
47930,2296,Baja,Latencia,227,0
47931,2296,Alta,Latencia,179,1
47932,2296,Critica,Latencia,223,1
47933,2296,Critica,Equipamiento,176,1
47934,2296,Critica,Configuración,121,1
47935,2296,Media,Facturación,97,0
47936,2296,Media,Seguridad,128,1
47937,2296,Alta,Seguridad,30,1
47938,2296,Media,Seguridad,196,1
47939,2296,Media,Configuración,138,1
47940,2296,Critica,Latencia,205,1
47941,2296,Alta,Seguridad,138,1
47942,2296,Alta,Conectividad,122,1
47943,2296,Alta,Equipamiento,208,1
47944,2296,Alta,Latencia,230,1
47945,2296,Media,Conectividad,90,1
47946,2296,Critica,Equipamiento,132,0
47947,2296,Alta,Facturación,212,1
47948,2296,Critica,Equipamiento,48,1
47949,2296,Critica,Conectividad,175,0
47950,2296,Critica,Facturación,104,1
47951,2297,Critica,Conectividad,219,1
47952,2297,Baja,Seguridad,37,0
47953,2297,Alta,Facturación,38,1
47954,2297,Critica,Configuración,29,1
47955,2297,Media,Conectividad,25,1
47956,2297,Alta,Equipamiento,200,1
47957,2297,Critica,Configuración,146,0
47958,2297,Baja,Latencia,186,1
47959,2297,Alta,Facturación,186,1
47960,2297,Critica,Equipamiento,183,1
47961,2297,Alta,Facturación,200,1
47962,2297,Media,Facturación,239,1
47963,2297,Media,Conectividad,184,1
47964,2297,Alta,Conectividad,92,0
47965,2297,Critica,Conectividad,169,1
47966,2297,Alta,Conectividad,226,0
47967,2297,Media,Configuración,58,1
47968,2297,Critica,Seguridad,136,0
47969,2297,Baja,Equipamiento,54,1
47970,2297,Media,Facturación,144,0
47971,2297,Critica,Equipamiento,153,0
47972,2297,Critica,Latencia,83,1
47973,2297,Alta,Facturación,32,1
47974,2297,Alta,Equipamiento,115,0
47975,2297,Media,Equipamiento,185,1
47976,2297,Critica,Latencia,123,0
47977,2297,Media,Equipamiento,208,1
47978,2297,Critica,Configuración,188,1
47979,2297,Alta,Configuración,43,0
47980,2297,Critica,Facturación,41,1
47981,2297,Critica,Configuración,133,1
47982,2298,Alta,Latencia,22,0
47983,2298,Media,Latencia,42,0
47984,2298,Media,Configuración,44,0
47985,2298,Baja,Seguridad,29,0
47986,2298,Media,Configuración,35,0
47987,2298,Baja,Conectividad,40,0
47988,2298,Baja,Configuración,37,0
47989,2298,Baja,Configuración,32,0
47990,2298,Alta,Configuración,41,0
47991,2298,Baja,Equipamiento,38,0
47992,2298,Baja,Facturación,43,0
47993,2298,Baja,Conectividad,46,0
47994,2298,Media,Conectividad,9,0
47995,2298,Baja,Configuración,18,0
47996,2299,Media,Facturación,12,0
47997,2299,Baja,Seguridad,5,0
47998,2299,Baja,Facturación,19,0
47999,2299,Media,Equipamiento,27,0
48000,2299,Baja,Latencia,46,0
48001,2299,Baja,Equipamiento,40,0
48002,2299,Baja,Latencia,43,0
48003,2299,Baja,Configuración,13,0
48004,2299,Baja,Latencia,19,0
48005,2299,Baja,Configuración,4,0
48006,2300,Baja,Latencia,36,0
48007,2300,Baja,Equipamiento,17,0
48008,2300,Baja,Seguridad,17,0
48009,2300,Alta,Facturación,2,0
48010,2300,Baja,Conectividad,12,0
48011,2300,Baja,Equipamiento,22,0
48012,2300,Baja,Facturación,33,0
48013,2300,Alta,Facturación,24,0
48014,2300,Baja,Seguridad,24,0
48015,2300,Media,Configuración,1,0
48016,2300,Media,Facturación,38,0
48017,2300,Critica,Equipamiento,27,1
48018,2300,Baja,Equipamiento,38,0
48019,2300,Baja,Equipamiento,32,0
48020,2300,Media,Configuración,33,0
48021,2300,Baja,Seguridad,14,0
48022,2300,Media,Equipamiento,35,0
48023,2300,Baja,Configuración,34,0
48024,2300,Baja,Configuración,8,0
48025,2300,Baja,Seguridad,17,0
48026,2300,Critica,Equipamiento,33,0
48027,2301,Baja,Conectividad,17,0
48028,2301,Media,Facturación,20,0
48029,2301,Baja,Equipamiento,12,0
48030,2301,Media,Latencia,11,1
48031,2301,Baja,Conectividad,18,0
48032,2301,Media,Facturación,14,0
48033,2301,Baja,Facturación,44,0
48034,2301,Media,Conectividad,20,0
48035,2301,Media,Configuración,5,0
48036,2301,Alta,Seguridad,41,0
48037,2301,Media,Conectividad,44,0
48038,2301,Media,Seguridad,13,0
48039,2301,Baja,Seguridad,4,0
48040,2301,Baja,Seguridad,6,0
48041,2301,Baja,Conectividad,12,0
48042,2301,Baja,Latencia,38,0
48043,2301,Baja,Latencia,44,0
48044,2301,Media,Configuración,47,0
48045,2302,Baja,Latencia,17,0
48046,2302,Baja,Configuración,38,0
48047,2302,Baja,Seguridad,41,1
48048,2302,Critica,Conectividad,38,0
48049,2302,Media,Equipamiento,14,0
48050,2302,Media,Equipamiento,36,0
48051,2302,Media,Facturación,27,1
48052,2302,Baja,Configuración,22,0
48053,2303,Baja,Facturación,140,1
48054,2303,Alta,Facturación,179,1
48055,2303,Critica,Facturación,38,0
48056,2303,Media,Seguridad,189,0
48057,2303,Baja,Conectividad,118,1
48058,2303,Media,Seguridad,226,1
48059,2303,Critica,Latencia,96,1
48060,2303,Critica,Configuración,93,1
48061,2303,Critica,Facturación,123,0
48062,2303,Critica,Equipamiento,206,1
48063,2303,Alta,Seguridad,122,0
48064,2303,Critica,Latencia,144,1
48065,2303,Alta,Facturación,84,1
48066,2303,Critica,Equipamiento,174,1
48067,2303,Alta,Seguridad,164,1
48068,2303,Alta,Configuración,166,1
48069,2303,Critica,Equipamiento,53,1
48070,2303,Baja,Facturación,92,1
48071,2303,Alta,Seguridad,131,1
48072,2303,Critica,Equipamiento,210,1
48073,2303,Media,Latencia,40,1
48074,2303,Baja,Latencia,48,1
48075,2303,Media,Facturación,139,1
48076,2303,Media,Seguridad,93,1
48077,2303,Media,Conectividad,97,1
48078,2303,Critica,Equipamiento,221,1
48079,2303,Alta,Configuración,230,0
48080,2303,Media,Configuración,33,0
48081,2303,Media,Facturación,89,0
48082,2303,Critica,Latencia,204,1
48083,2303,Alta,Latencia,46,1
48084,2303,Media,Seguridad,215,1
48085,2303,Media,Configuración,188,1
48086,2303,Baja,Facturación,151,1
48087,2303,Baja,Equipamiento,120,1
48088,2303,Alta,Seguridad,75,1
48089,2303,Media,Facturación,26,0
48090,2303,Baja,Conectividad,46,1
48091,2303,Alta,Configuración,80,1
48092,2303,Alta,Equipamiento,123,0
48093,2303,Critica,Seguridad,124,1
48094,2303,Critica,Facturación,54,1
48095,2303,Critica,Facturación,150,1
48096,2303,Critica,Seguridad,59,0
48097,2303,Critica,Equipamiento,44,1
48098,2303,Baja,Configuración,132,1
48099,2303,Media,Configuración,237,1
48100,2303,Media,Conectividad,158,1
48101,2303,Alta,Conectividad,176,1
48102,2303,Alta,Latencia,134,1
48103,2303,Alta,Conectividad,95,0
48104,2303,Alta,Configuración,45,1
48105,2303,Media,Seguridad,235,1
48106,2303,Baja,Latencia,152,1
48107,2303,Media,Latencia,179,0
48108,2303,Alta,Latencia,226,1
48109,2303,Media,Configuración,164,1
48110,2303,Alta,Facturación,203,1
48111,2304,Media,Facturación,4,0
48112,2304,Alta,Equipamiento,14,0
48113,2304,Baja,Latencia,3,0
48114,2304,Baja,Seguridad,20,0
48115,2304,Baja,Configuración,15,0
48116,2304,Media,Equipamiento,25,0
48117,2304,Baja,Facturación,15,0
48118,2304,Baja,Latencia,34,0
48119,2304,Media,Facturación,19,0
48120,2304,Baja,Facturación,19,0
48121,2304,Baja,Seguridad,11,0
48122,2304,Alta,Facturación,1,0
48123,2304,Baja,Seguridad,7,0
48124,2304,Baja,Configuración,16,0
48125,2304,Media,Equipamiento,1,0
48126,2304,Baja,Configuración,17,0
48127,2304,Alta,Conectividad,41,0
48128,2304,Media,Equipamiento,17,0
48129,2304,Baja,Latencia,12,0
48130,2304,Media,Facturación,32,0
48131,2304,Media,Equipamiento,39,0
48132,2304,Baja,Conectividad,17,0
48133,2305,Critica,Facturación,25,0
48134,2305,Baja,Facturación,1,0
48135,2305,Baja,Conectividad,31,0
48136,2305,Baja,Facturación,1,0
48137,2305,Baja,Facturación,36,0
48138,2305,Media,Seguridad,33,0
48139,2305,Baja,Configuración,6,0
48140,2305,Baja,Configuración,9,0
48141,2305,Media,Latencia,1,0
48142,2305,Baja,Facturación,41,0
48143,2305,Media,Seguridad,24,0
48144,2305,Media,Seguridad,44,0
48145,2305,Baja,Configuración,31,0
48146,2306,Baja,Configuración,46,0
48147,2306,Media,Seguridad,8,0
48148,2306,Alta,Equipamiento,32,0
48149,2306,Baja,Latencia,19,0
48150,2306,Baja,Seguridad,17,0
48151,2306,Baja,Facturación,38,0
48152,2306,Media,Configuración,26,0
48153,2306,Media,Configuración,7,0
48154,2306,Baja,Seguridad,9,0
48155,2306,Baja,Equipamiento,43,0
48156,2306,Media,Equipamiento,19,0
48157,2306,Alta,Seguridad,35,0
48158,2306,Baja,Configuración,37,0
48159,2307,Media,Seguridad,8,1
48160,2307,Media,Conectividad,45,0
48161,2307,Media,Conectividad,2,0
48162,2307,Baja,Seguridad,5,0
48163,2307,Baja,Seguridad,32,0
48164,2307,Baja,Latencia,1,0
48165,2307,Baja,Facturación,28,0
48166,2308,Media,Latencia,36,0
48167,2308,Baja,Configuración,40,0
48168,2308,Media,Latencia,43,0
48169,2308,Baja,Configuración,33,0
48170,2308,Baja,Latencia,6,0
48171,2308,Baja,Facturación,47,0
48172,2308,Baja,Configuración,7,0
48173,2308,Baja,Seguridad,14,0
48174,2309,Baja,Equipamiento,14,0
48175,2309,Baja,Equipamiento,24,0
48176,2309,Media,Configuración,46,0
48177,2309,Baja,Configuración,37,0
48178,2309,Baja,Configuración,43,0
48179,2309,Baja,Seguridad,2,0
48180,2309,Baja,Equipamiento,15,0
48181,2309,Baja,Latencia,39,0
48182,2309,Baja,Latencia,21,0
48183,2309,Media,Conectividad,45,0
48184,2309,Critica,Equipamiento,15,0
48185,2309,Media,Conectividad,9,0
48186,2309,Baja,Configuración,33,0
48187,2309,Media,Equipamiento,40,0
48188,2309,Baja,Latencia,27,0
48189,2309,Media,Facturación,21,0
48190,2309,Baja,Configuración,44,0
48191,2309,Baja,Latencia,40,0
48192,2309,Media,Latencia,44,0
48193,2309,Baja,Latencia,18,0
48194,2309,Baja,Equipamiento,4,0
48195,2309,Baja,Conectividad,28,0
48196,2309,Baja,Seguridad,31,0
48197,2309,Media,Seguridad,40,0
48198,2310,Media,Conectividad,41,0
48199,2310,Baja,Seguridad,18,0
48200,2310,Media,Equipamiento,21,0
48201,2310,Baja,Equipamiento,7,0
48202,2310,Baja,Conectividad,43,0
48203,2310,Baja,Latencia,4,0
48204,2310,Baja,Latencia,37,0
48205,2310,Media,Conectividad,29,0
48206,2310,Baja,Equipamiento,8,1
48207,2310,Media,Conectividad,3,0
48208,2310,Media,Conectividad,17,0
48209,2310,Media,Conectividad,41,0
48210,2310,Media,Conectividad,6,1
48211,2310,Media,Equipamiento,9,0
48212,2310,Baja,Configuración,17,0
48213,2311,Alta,Equipamiento,34,0
48214,2311,Media,Latencia,5,0
48215,2311,Baja,Facturación,46,0
48216,2311,Baja,Seguridad,29,0
48217,2311,Baja,Facturación,29,0
48218,2311,Baja,Seguridad,3,0
48219,2311,Baja,Facturación,15,0
48220,2311,Baja,Facturación,33,0
48221,2311,Baja,Conectividad,1,0
48222,2311,Media,Equipamiento,30,0
48223,2311,Baja,Equipamiento,9,0
48224,2311,Alta,Equipamiento,5,0
48225,2311,Alta,Conectividad,46,0
48226,2311,Media,Equipamiento,36,0
48227,2311,Baja,Seguridad,35,0
48228,2311,Media,Seguridad,13,0
48229,2312,Media,Seguridad,24,1
48230,2312,Alta,Facturación,205,1
48231,2312,Alta,Conectividad,140,0
48232,2312,Media,Configuración,135,1
48233,2312,Critica,Configuración,100,1
48234,2312,Baja,Latencia,75,1
48235,2312,Critica,Facturación,173,1
48236,2312,Critica,Seguridad,43,0
48237,2312,Media,Facturación,232,0
48238,2312,Alta,Equipamiento,133,1
48239,2312,Media,Latencia,29,1
48240,2312,Alta,Seguridad,81,1
48241,2312,Media,Seguridad,176,1
48242,2312,Media,Configuración,193,1
48243,2312,Critica,Latencia,222,1
48244,2312,Baja,Seguridad,46,1
48245,2312,Alta,Latencia,196,1
48246,2312,Alta,Latencia,25,0
48247,2312,Critica,Latencia,29,1
48248,2312,Media,Configuración,160,1
48249,2312,Critica,Equipamiento,133,0
48250,2312,Critica,Equipamiento,176,0
48251,2312,Alta,Latencia,231,0
48252,2312,Critica,Seguridad,186,1
48253,2312,Media,Facturación,26,0
48254,2312,Critica,Conectividad,151,0
48255,2312,Critica,Equipamiento,157,1
48256,2312,Media,Seguridad,200,1
48257,2312,Critica,Equipamiento,126,1
48258,2312,Alta,Equipamiento,204,1
48259,2312,Critica,Conectividad,192,0
48260,2312,Media,Latencia,103,0
48261,2312,Baja,Latencia,194,1
48262,2312,Critica,Equipamiento,214,1
48263,2312,Alta,Seguridad,71,1
48264,2312,Alta,Conectividad,125,1
48265,2312,Media,Conectividad,147,1
48266,2312,Critica,Facturación,36,0
48267,2312,Critica,Configuración,218,1
48268,2312,Critica,Seguridad,159,1
48269,2312,Alta,Conectividad,226,1
48270,2312,Alta,Latencia,183,1
48271,2312,Critica,Configuración,69,1
48272,2312,Alta,Facturación,189,0
48273,2312,Media,Facturación,228,1
48274,2312,Critica,Facturación,90,0
48275,2312,Alta,Configuración,89,0
48276,2312,Media,Equipamiento,85,0
48277,2312,Media,Facturación,219,1
48278,2312,Critica,Facturación,33,1
48279,2312,Media,Configuración,214,0
48280,2312,Critica,Latencia,49,0
48281,2312,Critica,Equipamiento,27,1
48282,2312,Critica,Facturación,84,1
48283,2312,Critica,Latencia,175,1
48284,2312,Baja,Conectividad,216,0
48285,2312,Media,Conectividad,192,0
48286,2312,Media,Latencia,235,1
48287,2312,Media,Seguridad,193,0
48288,2312,Critica,Latencia,227,0
48289,2312,Baja,Latencia,64,1
48290,2312,Critica,Seguridad,195,1
48291,2312,Media,Latencia,86,1
48292,2312,Media,Facturación,74,0
48293,2312,Media,Conectividad,93,0
48294,2312,Media,Configuración,163,0
48295,2313,Media,Seguridad,230,1
48296,2313,Alta,Latencia,43,1
48297,2313,Media,Equipamiento,210,1
48298,2313,Baja,Seguridad,124,1
48299,2313,Alta,Conectividad,140,1
48300,2313,Critica,Facturación,216,1
48301,2313,Critica,Conectividad,50,0
48302,2313,Baja,Latencia,103,0
48303,2313,Media,Conectividad,27,0
48304,2313,Critica,Equipamiento,171,1
48305,2313,Media,Seguridad,232,0
48306,2313,Alta,Seguridad,201,0
48307,2313,Media,Seguridad,95,1
48308,2313,Alta,Configuración,141,1
48309,2313,Baja,Seguridad,172,1
48310,2313,Critica,Latencia,225,0
48311,2313,Alta,Latencia,131,1
48312,2313,Critica,Configuración,39,0
48313,2313,Critica,Latencia,40,1
48314,2313,Alta,Configuración,156,1
48315,2313,Media,Configuración,213,1
48316,2313,Alta,Conectividad,130,0
48317,2313,Media,Seguridad,45,0
48318,2313,Alta,Latencia,133,1
48319,2313,Critica,Conectividad,151,1
48320,2313,Alta,Seguridad,39,1
48321,2313,Alta,Configuración,199,1
48322,2313,Alta,Conectividad,119,1
48323,2313,Media,Configuración,199,1
48324,2313,Alta,Latencia,83,0
48325,2314,Baja,Seguridad,38,0
48326,2314,Baja,Configuración,9,0
48327,2314,Media,Equipamiento,45,0
48328,2314,Baja,Latencia,21,0
48329,2314,Media,Seguridad,19,0
48330,2314,Media,Equipamiento,25,0
48331,2314,Baja,Facturación,11,0
48332,2314,Media,Conectividad,43,0
48333,2314,Media,Seguridad,36,0
48334,2314,Baja,Configuración,16,0
48335,2314,Baja,Configuración,42,0
48336,2314,Media,Configuración,6,0
48337,2314,Baja,Seguridad,23,0
48338,2314,Baja,Seguridad,21,0
48339,2314,Baja,Equipamiento,5,0
48340,2314,Media,Conectividad,24,0
48341,2314,Media,Seguridad,5,0
48342,2314,Media,Conectividad,1,0
48343,2314,Media,Seguridad,26,0
48344,2314,Media,Equipamiento,6,0
48345,2315,Media,Conectividad,20,0
48346,2315,Media,Conectividad,47,0
48347,2315,Baja,Conectividad,27,0
48348,2315,Media,Configuración,20,0
48349,2315,Media,Conectividad,28,0
48350,2315,Media,Configuración,16,0
48351,2315,Media,Latencia,12,0
48352,2316,Baja,Facturación,11,0
48353,2316,Baja,Configuración,40,0
48354,2316,Media,Equipamiento,24,0
48355,2316,Baja,Configuración,47,0
48356,2316,Critica,Latencia,25,0
48357,2316,Media,Latencia,35,0
48358,2316,Baja,Equipamiento,24,0
48359,2316,Baja,Seguridad,34,0
48360,2316,Baja,Configuración,5,0
48361,2316,Media,Equipamiento,11,0
48362,2316,Baja,Latencia,1,0
48363,2316,Media,Configuración,32,0
48364,2316,Baja,Configuración,23,0
48365,2316,Baja,Seguridad,1,0
48366,2316,Baja,Equipamiento,40,0
48367,2316,Media,Conectividad,36,1
48368,2316,Alta,Latencia,42,0
48369,2316,Media,Facturación,22,0
48370,2316,Baja,Latencia,6,0
48371,2316,Baja,Configuración,16,0
48372,2316,Baja,Latencia,40,0
48373,2316,Baja,Configuración,22,0
48374,2316,Alta,Latencia,30,0
