company_id,churn,motivo_abandono,risk_score
2003,0,Permanece,59.19
2004,1,Fusión empresarial,70.08
2005,0,Permanece,7.3
2006,0,Permanece,3.41
2007,0,Permanece,17.09
2008,0,Permanece,32.63
2009,0,Permanece,41.57
2010,0,Permanece,58.51
2011,0,Permanece,44.48
2012,0,Permanece,9.72
2013,0,Permanece,2.18
2014,0,Permanece,58.55
2015,0,Permanece,37.62
2016,0,Permanece,14.31
2017,0,Permanece,48.97
2018,0,Permanece,17.23
2019,1,Calidad de servicio,88.28
2020,1,Cambio tecnológico,76.73
2021,1,Cambio tecnológico,92.2
2022,0,Permanece,3.9
2023,0,Permanece,1.61
2024,0,Permanece,42.26
2025,1,Calidad de servicio,74.75
2026,0,Permanece,39.44
2027,0,Permanece,30.29
2028,0,Permanece,14.73
2029,0,Permanece,34.1
2030,0,Permanece,15.36
2031,0,Permanece,38.75
2032,0,Permanece,6.85
2033,0,Permanece,42.49
2034,0,Permanece,32.69
2035,0,Permanece,46.47
2036,1,Fusión empresarial,87.98
2037,0,Permanece,5.72
2038,0,Permanece,2.18
2039,1,Precio,84.26
2040,0,Permanece,16.41
2041,0,Permanece,18.01
2042,1,Competencia,83.4
2043,0,Permanece,37.88
2044,0,Permanece,31.14
2045,0,Permanece,50.46
2046,0,Permanece,57.92
2047,0,Permanece,15.08
2048,0,Permanece,35.07
2049,0,Permanece,46.42
2050,0,Permanece,14.93
2051,0,Permanece,15.72
2052,0,Permanece,11.06
2053,1,Cambio tecnológico,91.32
2054,0,Permanece,21.48
2055,0,Permanece,50.65
2056,0,Permanece,46.71
2057,0,Permanece,43.5
2058,0,Permanece,44.51
2059,0,Permanece,50.67
2060,0,Permanece,54.83
2061,0,Permanece,55.49
2062,0,Permanece,11.65
2063,0,Permanece,0.08
2064,0,Permanece,5.47
2065,0,Permanece,11.47
2066,1,Cambio tecnológico,98.73
2067,0,Permanece,38.96
2068,0,Permanece,42.72
2069,0,Permanece,44.24
2070,0,Permanece,43.3
2071,0,Permanece,43.13
2072,0,Permanece,34.91
2073,0,Permanece,9.2
2074,0,Permanece,18.1
2075,0,Permanece,11.36
2076,0,Permanece,50.84
2077,0,Permanece,57.14
2078,0,Permanece,4.19
2079,1,Cambio tecnológico,94.49
2080,0,Permanece,57.01
2081,0,Permanece,53.07
2082,0,Permanece,58.51
2083,0,Permanece,59.42
2084,1,Precio,72.8
2085,0,Permanece,47.41
2086,0,Permanece,17.98
2087,0,Permanece,11.89
2088,0,Permanece,11.68
2089,0,Permanece,37.66
2090,0,Permanece,38.47
2091,1,Precio,83.58
2092,1,Fusión empresarial,76.27
2093,0,Permanece,52.63
2094,0,Permanece,44.22
2095,0,Permanece,1.29
2096,0,Permanece,15.15
2097,0,Permanece,42.26
2098,0,Permanece,8.49
2099,0,Permanece,31.42
2100,1,Precio,89.58
2101,0,Permanece,18.62
2102,0,Permanece,35.63
2103,0,Permanece,50.46
2104,0,Permanece,31.54
2105,0,Permanece,16.36
2106,0,Permanece,42.58
2107,0,Permanece,14.29
2108,0,Permanece,22.0
2109,0,Permanece,49.61
2110,0,Permanece,46.7
2111,0,Permanece,32.08
2112,0,Permanece,35.05
2113,1,Competencia,74.45
2114,0,Permanece,1.97
2115,0,Permanece,32.5
2116,0,Permanece,22.06
2117,0,Permanece,4.4
2118,0,Permanece,2.3
2119,0,Permanece,58.89
2120,1,Fusión empresarial,83.79
2121,0,Permanece,28.28
2122,0,Permanece,18.33
2123,0,Permanece,29.68
2124,0,Permanece,11.19
2125,0,Permanece,50.67
2126,0,Permanece,26.82
2127,1,Calidad de servicio,85.71
2128,0,Permanece,56.28
2129,0,Permanece,44.83
2130,0,Permanece,44.92
2131,0,Permanece,19.34
2132,1,Cambio tecnológico,74.49
2133,0,Permanece,37.26
2134,0,Permanece,47.57
2135,0,Permanece,37.82
2136,0,Permanece,52.64
2137,0,Permanece,43.23
2138,0,Permanece,26.94
2139,0,Permanece,5.42
2140,1,Fusión empresarial,94.77
2141,0,Permanece,40.51
2142,0,Permanece,32.43
2143,0,Permanece,36.55
2144,1,Cambio tecnológico,86.35
2145,0,Permanece,42.91
2146,1,Precio,94.88
2147,0,Permanece,41.58
2148,0,Permanece,2.22
2149,1,Competencia,70.98
2150,0,Permanece,43.38
2151,0,Permanece,20.83
2152,0,Permanece,48.57
2153,0,Permanece,51.79
2154,0,Permanece,51.2
2155,0,Permanece,14.4
2156,0,Permanece,45.07
2157,0,Permanece,58.52
2158,0,Permanece,22.63
2159,0,Permanece,54.06
2160,0,Permanece,11.97
2161,0,Permanece,21.16
2162,1,Competencia,91.89
2163,0,Permanece,4.83
2164,0,Permanece,17.61
2165,0,Permanece,14.31
2166,0,Permanece,33.8
2167,0,Permanece,8.55
2168,0,Permanece,54.89
2169,0,Permanece,35.44
2170,0,Permanece,17.29
2171,0,Permanece,34.12
2172,0,Permanece,33.96
2173,1,Precio,75.75
2174,0,Permanece,55.44
2175,0,Permanece,12.81
2176,1,Cambio tecnológico,88.89
2177,0,Permanece,51.22
2178,0,Permanece,23.0
2179,0,Permanece,54.89
2180,1,Fusión empresarial,76.2
2181,0,Permanece,55.75
2182,0,Permanece,16.3
2183,0,Permanece,14.39
2184,0,Permanece,9.06
2185,0,Permanece,12.02
2186,1,Cambio tecnológico,94.02
2187,0,Permanece,48.39
2188,0,Permanece,6.98
2189,0,Permanece,37.17
2190,0,Permanece,32.81
2191,0,Permanece,6.65
2192,0,Permanece,19.51
2193,1,Calidad de servicio,93.38
2194,0,Permanece,21.48
2195,0,Permanece,7.7
2196,0,Permanece,39.62
2197,0,Permanece,35.56
2198,0,Permanece,6.37
2199,0,Permanece,43.68
2200,0,Permanece,35.96
2201,0,Permanece,41.72
2202,0,Permanece,57.42
2203,0,Permanece,35.29
2204,0,Permanece,18.35
2205,0,Permanece,18.34
2206,0,Permanece,43.31
2207,0,Permanece,29.49
2208,0,Permanece,18.62
2209,0,Permanece,14.84
2210,0,Permanece,30.15
2211,0,Permanece,16.74
2212,0,Permanece,6.22
2213,1,Calidad de servicio,89.29
2214,1,Fusión empresarial,92.91
2215,1,Competencia,71.91
2216,0,Permanece,53.01
2217,0,Permanece,38.9
2218,0,Permanece,23.85
2219,1,Precio,75.99
2220,0,Permanece,33.84
2221,0,Permanece,13.52
2222,0,Permanece,42.48
2223,0,Permanece,33.45
2224,0,Permanece,1.66
2225,0,Permanece,55.16
2226,0,Permanece,42.78
2227,0,Permanece,26.29
2228,0,Permanece,4.56
2229,0,Permanece,50.65
2230,0,Permanece,24.71
2231,1,Fusión empresarial,90.99
2232,1,Competencia,82.6
2233,0,Permanece,36.5
2234,0,Permanece,12.34
2235,0,Permanece,56.67
2236,0,Permanece,32.43
2237,0,Permanece,28.39
2238,0,Permanece,31.88
2239,0,Permanece,12.99
2240,0,Permanece,10.78
2241,0,Permanece,50.8
2242,1,Cambio tecnológico,70.85
2243,0,Permanece,45.04
2244,0,Permanece,19.17
2245,0,Permanece,47.71
2246,0,Permanece,18.91
2247,0,Permanece,38.3
2248,1,Precio,80.67
2249,1,Precio,78.46
2250,0,Permanece,6.11
2251,0,Permanece,59.59
2252,0,Permanece,35.62
2253,1,Competencia,89.05
2254,0,Permanece,16.63
2255,0,Permanece,52.51
2256,0,Permanece,30.87
2257,0,Permanece,9.52
2258,0,Permanece,23.76
2259,0,Permanece,59.44
2260,0,Permanece,5.02
2261,0,Permanece,39.67
2262,0,Permanece,35.85
2263,0,Permanece,20.91
2264,0,Permanece,56.17
2265,0,Permanece,4.07
2266,1,Fusión empresarial,75.24
2267,0,Permanece,17.78
2268,0,Permanece,37.14
2269,1,Competencia,89.2
2270,0,Permanece,52.88
2271,0,Permanece,50.58
2272,0,Permanece,59.22
2273,0,Permanece,35.81
2274,0,Permanece,26.32
2275,0,Permanece,27.73
2276,0,Permanece,3.34
2277,0,Permanece,31.63
2278,0,Permanece,54.26
2279,0,Permanece,9.31
2280,1,Competencia,83.97
2281,0,Permanece,32.21
2282,0,Permanece,48.16
2283,0,Permanece,27.33
2284,0,Permanece,22.76
2285,0,Permanece,58.37
2286,0,Permanece,0.75
2287,0,Permanece,33.46
2288,0,Permanece,40.94
2289,0,Permanece,32.9
2290,1,Competencia,79.6
2291,0,Permanece,10.13
2292,0,Permanece,2.42
2293,0,Permanece,54.8
2294,0,Permanece,28.33
2295,0,Permanece,26.42
2296,1,Fusión empresarial,96.02
2297,1,Competencia,90.86
2298,0,Permanece,3.92
2299,0,Permanece,11.53
2300,0,Permanece,42.24
2301,0,Permanece,13.33
2302,0,Permanece,56.17
2303,1,Calidad de servicio,89.85
2304,0,Permanece,22.2
2305,0,Permanece,36.09
2306,0,Permanece,49.42
2307,0,Permanece,42.04
2308,0,Permanece,10.2
2309,0,Permanece,40.44
2310,0,Permanece,30.09
2311,0,Permanece,26.45
2312,1,Calidad de servicio,72.03
2313,1,Competencia,98.31
2314,0,Permanece,46.41
2315,0,Permanece,54.61
2316,0,Permanece,40.49
2317,0,Permanece,17.05
2318,0,Permanece,42.11
2319,1,Fusión empresarial,78.37
2320,0,Permanece,48.63
2321,0,Permanece,30.1
2322,0,Permanece,38.98
2323,1,Fusión empresarial,98.16
2324,0,Permanece,43.59
2325,0,Permanece,34.24
2326,0,Permanece,48.56
2327,0,Permanece,9.05
2328,0,Permanece,57.15
2329,0,Permanece,21.61
2330,0,Permanece,3.36
2331,0,Permanece,53.55
2332,0,Permanece,28.69
2333,0,Permanece,20.67
2334,0,Permanece,17.52
2335,0,Permanece,0.83
2336,0,Permanece,47.92
2337,1,Fusión empresarial,94.8
2338,0,Permanece,37.66
2339,0,Permanece,25.09
2340,0,Permanece,13.85
2341,0,Permanece,55.65
2342,0,Permanece,25.94
2343,0,Permanece,50.78
2344,0,Permanece,12.82
2345,1,Cambio tecnológico,83.29
2346,0,Permanece,29.63
2347,0,Permanece,16.63
2348,0,Permanece,33.71
2349,1,Competencia,88.79
2350,0,Permanece,59.0
2351,0,Permanece,14.69
2352,1,Cambio tecnológico,98.07
2353,0,Permanece,44.55
2354,1,Precio,97.17
2355,0,Permanece,21.15
2356,0,Permanece,22.56
2357,0,Permanece,38.52
2358,0,Permanece,19.92
2359,0,Permanece,19.52
2360,0,Permanece,11.34
2361,0,Permanece,18.45
2362,0,Permanece,27.7
2363,0,Permanece,11.53
2364,1,Calidad de servicio,72.47
2365,0,Permanece,2.17
2366,0,Permanece,10.72
2367,0,Permanece,26.38
2368,0,Permanece,22.86
2369,0,Permanece,59.57
2370,0,Permanece,39.09
2371,0,Permanece,58.3
2372,0,Permanece,0.28
2373,0,Permanece,35.22
2374,0,Permanece,53.3
2375,0,Permanece,8.81
2376,0,Permanece,40.16
2377,1,Competencia,97.53
2378,0,Permanece,21.87
2379,0,Permanece,6.02
2380,0,Permanece,51.68
2381,0,Permanece,14.48
2382,0,Permanece,21.77
2383,0,Permanece,18.78
2384,1,Calidad de servicio,70.01
2385,0,Permanece,35.02
2386,0,Permanece,18.73
2387,0,Permanece,19.51
2388,0,Permanece,14.99
2389,0,Permanece,4.3
2390,0,Permanece,53.68
2391,0,Permanece,29.38
2392,0,Permanece,52.58
2393,0,Permanece,11.29
2394,0,Permanece,8.98
2395,0,Permanece,23.97
2396,0,Permanece,37.08
2397,0,Permanece,58.29
2398,0,Permanece,25.66
2399,0,Permanece,23.89
2400,0,Permanece,56.12
2401,0,Permanece,58.36
2402,1,Cambio tecnológico,72.59
2403,0,Permanece,59.09
2404,0,Permanece,8.02
2405,0,Permanece,15.79
2406,0,Permanece,44.03
2407,0,Permanece,20.84
2408,0,Permanece,38.43
2409,1,Fusión empresarial,96.75
2410,0,Permanece,29.79
2411,0,Permanece,26.43
2412,0,Permanece,48.1
2413,0,Permanece,46.54
2414,0,Permanece,29.7
2415,0,Permanece,38.8
2416,0,Permanece,28.21
2417,0,Permanece,9.36
2418,0,Permanece,37.31
2419,0,Permanece,9.32
2420,0,Permanece,11.25
2421,1,Fusión empresarial,87.42
2422,0,Permanece,11.66
2423,0,Permanece,7.76
2424,0,Permanece,54.98
2425,0,Permanece,14.74
2426,0,Permanece,44.79
2427,0,Permanece,17.42
2428,0,Permanece,7.4
2429,0,Permanece,13.68
2430,1,Precio,87.25
2431,0,Permanece,57.77
2432,0,Permanece,24.12
2433,0,Permanece,10.94
2434,0,Permanece,39.68
2435,1,Cambio tecnológico,99.03
2436,0,Permanece,21.55
2437,1,Competencia,90.08
2438,0,Permanece,55.41
2439,1,Calidad de servicio,78.02
2440,0,Permanece,41.33
2441,1,Competencia,84.7
2442,0,Permanece,54.91
2443,0,Permanece,42.11
2444,0,Permanece,43.8
2445,0,Permanece,50.64
2446,0,Permanece,19.41
2447,0,Permanece,49.34
2448,0,Permanece,33.87
2449,0,Permanece,22.86
2450,0,Permanece,52.33
2451,0,Permanece,42.77
2452,0,Permanece,42.55
2453,0,Permanece,58.38
2454,0,Permanece,3.4
2455,1,Cambio tecnológico,71.06
2456,0,Permanece,22.11
2457,0,Permanece,11.48
2458,0,Permanece,9.95
2459,1,Competencia,77.89
2460,0,Permanece,30.4
2461,0,Permanece,30.26
2462,0,Permanece,32.0
2463,0,Permanece,6.44
2464,0,Permanece,34.71
2465,0,Permanece,47.85
2466,0,Permanece,59.55
2467,0,Permanece,26.7
2468,0,Permanece,58.58
2469,0,Permanece,47.73
2470,0,Permanece,34.89
2471,0,Permanece,31.59
2472,1,Calidad de servicio,74.29
2473,0,Permanece,35.52
2474,0,Permanece,6.6
2475,0,Permanece,33.6
2476,0,Permanece,36.79
2477,0,Permanece,42.42
2478,1,Cambio tecnológico,93.53
2479,0,Permanece,5.08
2480,0,Permanece,41.64
2481,0,Permanece,14.56
2482,0,Permanece,14.12
2483,0,Permanece,40.81
2484,1,Precio,91.31
2485,0,Permanece,27.12
2486,1,Fusión empresarial,78.31
2487,0,Permanece,54.49
2488,1,Cambio tecnológico,78.28
2489,0,Permanece,54.87
2490,0,Permanece,31.53
2491,0,Permanece,32.03
2492,0,Permanece,15.08
2493,0,Permanece,2.7
2494,0,Permanece,41.11
2495,0,Permanece,4.04
2496,1,Precio,84.06
2497,0,Permanece,26.25
2498,0,Permanece,8.81
2499,0,Permanece,41.38
2500,1,Fusión empresarial,77.73
2501,0,Permanece,44.69
2502,0,Permanece,38.52
2503,0,Permanece,53.44
2504,0,Permanece,5.17
2505,1,Precio,96.81
2506,0,Permanece,21.73
2507,0,Permanece,26.74
2508,1,Competencia,82.49
2509,1,Calidad de servicio,75.53
2510,0,Permanece,42.57
2511,0,Permanece,57.96
2512,1,Cambio tecnológico,72.76
2513,0,Permanece,46.95
2514,0,Permanece,13.11
2515,0,Permanece,16.56
2516,0,Permanece,47.24
2517,0,Permanece,59.61
2518,0,Permanece,1.16
2519,0,Permanece,44.57
2520,0,Permanece,45.0
2521,1,Fusión empresarial,81.02
2522,0,Permanece,21.26
2523,0,Permanece,40.11
2524,0,Permanece,20.02
2525,0,Permanece,37.98
2526,0,Permanece,5.79
2527,0,Permanece,31.12
2528,1,Competencia,85.93
2529,0,Permanece,40.86
2530,1,Competencia,93.6
2531,0,Permanece,40.32
2532,1,Cambio tecnológico,89.63
2533,0,Permanece,45.41
2534,0,Permanece,2.54
2535,0,Permanece,28.71
2536,0,Permanece,2.56
2537,0,Permanece,34.84
2538,0,Permanece,53.24
2539,0,Permanece,58.29
2540,0,Permanece,57.93
2541,1,Fusión empresarial,89.54
2542,0,Permanece,23.37
2543,0,Permanece,20.28
2544,0,Permanece,9.08
2545,0,Permanece,7.22
2546,1,Calidad de servicio,81.59
2547,0,Permanece,22.38
2548,0,Permanece,32.21
2549,0,Permanece,6.98
2550,1,Calidad de servicio,79.98
2551,0,Permanece,9.52
2552,1,Fusión empresarial,96.48
2553,0,Permanece,32.17
2554,0,Permanece,20.3
2555,1,Precio,90.65
2556,0,Permanece,6.06
2557,0,Permanece,55.66
2558,0,Permanece,44.26
2559,0,Permanece,49.56
2560,0,Permanece,21.46
2561,0,Permanece,43.11
2562,0,Permanece,58.3
2563,0,Permanece,8.11
2564,0,Permanece,7.91
2565,0,Permanece,7.34
2566,0,Permanece,27.52
2567,0,Permanece,4.58
2568,0,Permanece,56.75
2569,0,Permanece,59.39
2570,0,Permanece,48.11
2571,0,Permanece,26.42
2572,0,Permanece,38.95
2573,0,Permanece,8.08
2574,0,Permanece,50.97
2575,0,Permanece,21.25
2576,0,Permanece,50.89
2577,0,Permanece,55.13
2578,0,Permanece,31.57
2579,0,Permanece,44.39
2580,0,Permanece,29.37
2581,0,Permanece,16.62
2582,0,Permanece,49.71
2583,1,Competencia,91.79
2584,0,Permanece,8.55
2585,0,Permanece,53.72
2586,0,Permanece,10.9
2587,0,Permanece,57.76
2588,0,Permanece,39.35
2589,0,Permanece,40.94
2590,0,Permanece,3.61
2591,0,Permanece,10.49
2592,0,Permanece,41.61
2593,0,Permanece,14.58
2594,0,Permanece,16.47
2595,0,Permanece,39.39
2596,0,Permanece,26.95
2597,0,Permanece,28.43
2598,0,Permanece,42.92
2599,1,Precio,99.68
2600,0,Permanece,40.01
2601,0,Permanece,23.49
2602,0,Permanece,26.1
2603,0,Permanece,5.67
2604,0,Permanece,44.59
2605,0,Permanece,5.87
2606,0,Permanece,30.62
2607,0,Permanece,5.34
2608,0,Permanece,34.11
2609,0,Permanece,58.08
2610,0,Permanece,36.42
2611,0,Permanece,32.06
2612,1,Calidad de servicio,87.26
2613,0,Permanece,20.17
2614,0,Permanece,32.47
2615,0,Permanece,0.38
2616,0,Permanece,33.49
2617,1,Cambio tecnológico,85.39
2618,0,Permanece,31.29
2619,1,Calidad de servicio,78.62
2620,0,Permanece,32.3
2621,0,Permanece,43.67
2622,0,Permanece,23.89
2623,0,Permanece,29.24
2624,0,Permanece,56.81
2625,0,Permanece,6.39
2626,0,Permanece,18.49
2627,0,Permanece,23.45
2628,0,Permanece,37.16
2629,0,Permanece,58.72
2630,0,Permanece,58.66
2631,0,Permanece,51.01
2632,0,Permanece,24.45
2633,0,Permanece,51.22
2634,0,Permanece,34.41
2635,1,Competencia,97.35
2636,0,Permanece,55.71
2637,0,Permanece,10.94
2638,0,Permanece,48.05
2639,0,Permanece,18.7
2640,0,Permanece,56.77
2641,0,Permanece,21.52
2642,0,Permanece,48.32
2643,1,Fusión empresarial,78.94
2644,0,Permanece,38.14
2645,0,Permanece,41.44
2646,0,Permanece,58.11
2647,0,Permanece,26.2
2648,0,Permanece,16.92
2649,0,Permanece,36.13
2650,0,Permanece,2.44
2651,1,Precio,70.69
2652,0,Permanece,28.95
2653,0,Permanece,15.13
2654,0,Permanece,42.61
2655,0,Permanece,27.67
2656,0,Permanece,30.57
2657,0,Permanece,11.51
2658,0,Permanece,40.86
2659,0,Permanece,56.89
2660,1,Fusión empresarial,97.29
2661,0,Permanece,33.23
2662,0,Permanece,9.65
2663,0,Permanece,15.35
2664,0,Permanece,30.65
2665,0,Permanece,16.46
2666,0,Permanece,22.17
2667,1,Competencia,82.58
2668,0,Permanece,5.67
2669,0,Permanece,21.29
2670,1,Precio,78.64
2671,1,Precio,82.66
2672,0,Permanece,15.97
2673,1,Calidad de servicio,85.83
2674,1,Calidad de servicio,87.34
2675,0,Permanece,41.51
2676,0,Permanece,11.41
2677,0,Permanece,6.24
2678,0,Permanece,11.53
2679,0,Permanece,20.16
2680,0,Permanece,56.92
2681,0,Permanece,24.43
2682,0,Permanece,28.3
2683,0,Permanece,52.18
2684,0,Permanece,49.89
2685,0,Permanece,21.95
2686,0,Permanece,43.08
2687,0,Permanece,34.25
2688,0,Permanece,35.91
2689,0,Permanece,3.58
2690,0,Permanece,47.49
2691,0,Permanece,17.72
2692,0,Permanece,40.16
2693,1,Cambio tecnológico,83.78
2694,1,Fusión empresarial,75.37
2695,0,Permanece,50.75
2696,0,Permanece,10.13
2697,1,Competencia,83.89
2698,0,Permanece,45.22
2699,0,Permanece,20.65
2700,0,Permanece,15.2
2701,0,Permanece,53.55
2702,0,Permanece,55.74
2703,0,Permanece,55.73
2704,0,Permanece,57.09
2705,0,Permanece,17.66
2706,0,Permanece,22.19
2707,0,Permanece,6.01
2708,0,Permanece,40.28
2709,0,Permanece,44.02
2710,0,Permanece,6.32
2711,1,Calidad de servicio,71.03
2712,0,Permanece,43.18
2713,0,Permanece,27.35
2714,0,Permanece,15.3
2715,0,Permanece,48.62
2716,1,Fusión empresarial,74.4
2717,0,Permanece,53.43
2718,0,Permanece,49.88
2719,0,Permanece,6.39
2720,0,Permanece,45.03
2721,0,Permanece,5.67
2722,0,Permanece,13.58
2723,0,Permanece,24.37
2724,0,Permanece,8.53
2725,0,Permanece,35.35
2726,0,Permanece,5.27
2727,1,Precio,81.23
2728,0,Permanece,1.03
2729,0,Permanece,7.74
2730,0,Permanece,32.88
2731,0,Permanece,28.02
2732,0,Permanece,18.77
2733,0,Permanece,14.5
2734,0,Permanece,49.97
2735,0,Permanece,47.5
2736,0,Permanece,2.92
2737,1,Precio,91.76
2738,0,Permanece,27.92
2739,0,Permanece,20.98
2740,0,Permanece,48.63
2741,1,Cambio tecnológico,79.15
2742,0,Permanece,0.81
2743,0,Permanece,29.29
2744,0,Permanece,27.56
2745,0,Permanece,51.61
2746,1,Calidad de servicio,89.74
2747,0,Permanece,2.12
2748,1,Calidad de servicio,99.53
2749,0,Permanece,37.99
2750,0,Permanece,46.55
2751,1,Cambio tecnológico,96.98
2752,0,Permanece,3.12
2753,0,Permanece,5.52
2754,0,Permanece,24.95
2755,0,Permanece,51.99
2756,0,Permanece,15.31
2757,0,Permanece,12.54
2758,1,Precio,78.93
2759,1,Calidad de servicio,74.99
2760,0,Permanece,40.3
2761,1,Calidad de servicio,76.84
2762,0,Permanece,38.31
2763,0,Permanece,30.01
2764,0,Permanece,38.35
2765,0,Permanece,53.92
2766,0,Permanece,29.38
2767,0,Permanece,33.79
2768,0,Permanece,23.23
2769,0,Permanece,53.2
2770,0,Permanece,18.09
2771,1,Cambio tecnológico,80.25
2772,1,Calidad de servicio,70.33
2773,0,Permanece,39.95
2774,1,Precio,93.58
2775,0,Permanece,1.78
2776,0,Permanece,9.79
2777,0,Permanece,44.11
2778,0,Permanece,6.93
2779,0,Permanece,36.37
2780,0,Permanece,17.98
2781,0,Permanece,2.29
2782,0,Permanece,48.07
2783,0,Permanece,15.84
2784,0,Permanece,15.36
2785,1,Cambio tecnológico,85.71
2786,0,Permanece,44.42
2787,0,Permanece,41.91
2788,0,Permanece,37.42
2789,0,Permanece,26.62
2790,0,Permanece,13.85
2791,0,Permanece,57.6
2792,0,Permanece,22.11
2793,0,Permanece,10.78
2794,0,Permanece,16.65
2795,0,Permanece,9.03
2796,0,Permanece,10.59
2797,0,Permanece,1.71
2798,0,Permanece,26.18
2799,0,Permanece,20.49
2800,0,Permanece,29.3
2801,0,Permanece,1.75
2802,1,Precio,78.69
2803,0,Permanece,56.35
2804,0,Permanece,14.13
2805,0,Permanece,46.05
2806,0,Permanece,54.12
2807,0,Permanece,52.94
2808,0,Permanece,25.73
2809,0,Permanece,39.96
2810,0,Permanece,0.74
2811,0,Permanece,58.4
2812,0,Permanece,6.77
2813,0,Permanece,11.98
2814,1,Cambio tecnológico,95.98
2815,0,Permanece,48.34
2816,0,Permanece,48.62
2817,0,Permanece,51.51
2818,0,Permanece,38.51
2819,0,Permanece,23.87
2820,0,Permanece,25.6
2821,1,Calidad de servicio,70.33
2822,0,Permanece,17.79
2823,1,Fusión empresarial,98.26
2824,0,Permanece,41.91
2825,0,Permanece,16.57
2826,0,Permanece,36.84
2827,0,Permanece,26.93
2828,0,Permanece,15.82
2829,0,Permanece,19.07
2830,0,Permanece,19.82
2831,0,Permanece,38.07
2832,0,Permanece,39.88
2833,0,Permanece,53.45
2834,0,Permanece,2.07
2835,0,Permanece,11.56
2836,0,Permanece,58.51
2837,1,Cambio tecnológico,88.83
2838,1,Fusión empresarial,72.85
2839,0,Permanece,7.25
2840,1,Calidad de servicio,94.81
2841,0,Permanece,48.25
2842,0,Permanece,55.0
2843,0,Permanece,50.0
2844,0,Permanece,24.47
2845,0,Permanece,9.16
2846,0,Permanece,50.26
2847,0,Permanece,51.69
2848,0,Permanece,58.5
2849,0,Permanece,10.7
2850,0,Permanece,57.35
2851,0,Permanece,5.11
2852,0,Permanece,33.64
2853,0,Permanece,36.24
2854,0,Permanece,20.57
2855,0,Permanece,23.95
2856,0,Permanece,28.25
2857,0,Permanece,3.42
2858,0,Permanece,28.23
2859,1,Fusión empresarial,94.1
2860,0,Permanece,33.72
2861,1,Competencia,77.2
2862,0,Permanece,20.7
2863,0,Permanece,18.31
2864,0,Permanece,22.62
2865,0,Permanece,58.42
2866,0,Permanece,41.05
2867,1,Cambio tecnológico,80.82
2868,0,Permanece,45.03
2869,0,Permanece,12.65
2870,0,Permanece,53.64
2871,0,Permanece,53.28
2872,0,Permanece,48.81
2873,0,Permanece,50.45
2874,0,Permanece,9.75
2875,0,Permanece,51.08
2876,1,Precio,71.96
2877,0,Permanece,3.11
2878,0,Permanece,22.92
2879,0,Permanece,20.9
2880,0,Permanece,8.78
2881,1,Precio,84.93
2882,0,Permanece,57.19
2883,1,Fusión empresarial,98.66
2884,0,Permanece,37.77
2885,1,Competencia,75.7
2886,1,Cambio tecnológico,71.89
2887,0,Permanece,10.01
2888,0,Permanece,56.71
2889,0,Permanece,17.87
2890,0,Permanece,15.04
2891,0,Permanece,26.52
2892,0,Permanece,12.53
2893,0,Permanece,57.27
2894,0,Permanece,15.55
2895,0,Permanece,4.82
2896,0,Permanece,29.17
2897,0,Permanece,49.39
2898,0,Permanece,47.72
2899,0,Permanece,51.01
2900,0,Permanece,37.16
2901,0,Permanece,32.25
2902,0,Permanece,32.72
2903,0,Permanece,27.2
2904,0,Permanece,29.62
2905,1,Precio,81.6
2906,0,Permanece,31.13
2907,0,Permanece,9.9
2908,0,Permanece,51.67
2909,0,Permanece,11.26
2910,0,Permanece,58.75
2911,0,Permanece,26.81
2912,0,Permanece,52.64
2913,0,Permanece,41.97
2914,0,Permanece,52.63
2915,0,Permanece,31.47
2916,1,Competencia,81.14
2917,0,Permanece,11.12
2918,0,Permanece,9.1
2919,0,Permanece,40.48
2920,0,Permanece,12.72
2921,0,Permanece,47.59
2922,1,Competencia,94.88
2923,0,Permanece,47.65
2924,0,Permanece,14.2
2925,0,Permanece,3.68
2926,0,Permanece,48.96
2927,0,Permanece,41.51
2928,0,Permanece,38.99
2929,0,Permanece,59.2
2930,1,Calidad de servicio,96.71
2931,0,Permanece,26.49
2932,0,Permanece,40.67
2933,1,Competencia,94.19
2934,0,Permanece,38.94
2935,1,Calidad de servicio,97.71
2936,0,Permanece,51.03
2937,0,Permanece,20.57
2938,0,Permanece,27.12
2939,0,Permanece,37.28
2940,0,Permanece,23.32
2941,0,Permanece,45.41
2942,0,Permanece,52.61
2943,0,Permanece,18.32
2944,1,Precio,71.07
2945,0,Permanece,42.31
2946,1,Fusión empresarial,95.57
2947,1,Precio,93.75
2948,0,Permanece,31.93
2949,0,Permanece,48.75
2950,0,Permanece,55.13
2951,0,Permanece,16.99
2952,1,Precio,86.88
2953,0,Permanece,21.92
2954,0,Permanece,42.86
2955,0,Permanece,44.07
2956,1,Calidad de servicio,72.71
2957,0,Permanece,10.44
2958,1,Cambio tecnológico,94.94
2959,0,Permanece,12.42
2960,0,Permanece,31.98
2961,0,Permanece,3.59
2962,1,Cambio tecnológico,70.96
2963,0,Permanece,20.03
2964,0,Permanece,6.89
2965,0,Permanece,3.64
2966,0,Permanece,40.44
2967,0,Permanece,15.72
2968,1,Cambio tecnológico,76.24
2969,1,Fusión empresarial,81.91
2970,0,Permanece,28.91
2971,0,Permanece,21.4
2972,1,Precio,73.15
2973,0,Permanece,33.61
2974,0,Permanece,46.65
